ID,Customer_ID,Seller_ID,Number_of_Items,Order_Date,Order_Time,Estimated_Delivery_Date,Date_delivered
1791000,90238,208522,2,2022-08-16,01:42:02,2022-08-17,2022-08-17
1651322,32068,799315,8,2022-06-11,23:06:15,2022-06-13,2022-06-12
2900345,30832,435102,5,2021-07-08,21:10:18,2021-07-09,2021-07-11
2409653,74658,739512,8,2022-01-20,07:37:09,2022-01-22,2022-01-22
1270150,28387,257620,5,2022-01-16,07:26:13,2022-01-16,2022-01-18
1022760,10427,233758,4,2022-01-01,12:31:55,2022-01-02,2022-01-05
2758537,73240,469051,5,2022-06-12,18:46:21,2022-06-15,2022-06-14
2526770,20409,814390,1,2021-02-20,12:22:53,2021-02-24,2021-02-27
3391326,36347,142308,6,2021-12-13,09:36:48,2021-12-18,2021-12-14
1021020,37336,403662,2,2022-02-20,00:05:56,2022-02-22,2022-02-23
2708340,20152,734754,6,2022-09-14,20:38:29,2022-09-16,2022-09-16
2823293,47304,769230,2,2022-02-27,17:06:11,2022-02-27,2022-03-01
2282217,92980,632394,2,2022-10-16,09:31:42,2022-10-19,2022-10-18
2507226,38476,867148,3,2022-08-28,22:03:48,2022-08-29,2022-08-31
2493045,95143,211118,8,2021-05-02,01:45:09,2021-05-02,2021-05-05
2070641,35291,444230,4,2022-03-03,10:11:13,2022-03-09,2022-03-03
3283187,77443,452780,1,2022-06-27,07:50:08,2022-06-28,2022-07-03
1848625,35116,728834,7,2022-05-02,17:47:29,2022-05-03,2022-05-07
2384678,76300,528673,1,2022-12-25,15:56:31,2022-12-26,2022-12-30
1023335,72052,599963,6,2021-03-09,11:01:31,2021-03-11,2021-03-17
1760279,86570,538589,5,2022-05-02,08:12:24,2022-05-04,2022-05-02
2700759,12908,452939,3,2022-08-02,19:24:28,2022-08-05,2022-08-08
1774984,93837,504506,2,2021-11-09,14:44:14,2021-11-11,2021-11-09
1853808,32926,358561,5,2021-05-11,22:13:13,2021-05-11,2021-05-14
3226329,32306,824519,6,2022-11-17,12:41:16,2022-11-20,2022-11-21
2155617,31546,519018,1,2021-06-18,17:49:11,2021-06-20,2021-06-18
2087013,29281,469051,1,2021-08-25,21:51:39,2021-08-25,2021-08-26
2158527,72068,183380,5,2021-01-29,08:18:51,2021-01-31,2021-01-30
2477266,95072,880845,2,2022-07-11,07:18:08,2022-07-11,2022-07-13
1869517,72520,477287,4,2021-06-05,21:54:04,2021-06-07,2021-06-12
2739360,28595,789044,2,2022-12-26,23:49:38,2022-12-28,2022-12-27
2632234,25254,180420,6,2021-12-13,00:21:18,2021-12-19,2021-12-13
2683606,36127,208952,7,2022-01-26,11:10:01,2022-01-27,2022-01-26
1201586,64026,428194,3,2021-10-18,10:37:24,2021-10-20,2021-10-18
2527013,38985,623626,6,2022-11-19,18:50:17,2022-11-21,2022-11-21
2264865,86395,665314,6,2021-11-04,12:23:37,2021-11-06,2021-11-04
2540606,17713,840529,6,2021-09-14,07:21:19,2021-09-15,2021-09-14
3057934,52757,497620,2,2021-05-12,16:20:59,2021-05-13,2021-05-16
2313857,49879,426237,8,2021-07-28,01:42:42,2021-07-29,2021-08-02
3205146,81290,157244,5,2022-02-24,04:36:29,2022-02-25,2022-02-25
1349224,66160,143505,3,2021-04-16,02:12:19,2021-04-17,2021-04-17
1087287,51925,494486,7,2022-08-07,04:45:17,2022-08-11,2022-08-08
2373671,66822,644700,6,2021-11-20,02:30:18,2021-11-23,2021-11-21
2753188,27324,722302,7,2022-01-24,04:48:36,2022-01-24,2022-01-30
3318568,48857,572724,4,2021-04-11,14:31:05,2021-04-12,2021-04-15
1681717,73398,244297,8,2022-07-27,21:05:36,2022-07-28,2022-07-29
2807648,87406,280256,6,2021-11-17,18:52:59,2021-11-19,2021-11-19
3107626,54712,891292,3,2021-03-25,12:32:11,2021-03-25,2021-03-31
3490978,67413,785238,4,2022-05-29,05:21:42,2022-06-02,2022-05-30
2036448,42731,886744,8,2022-09-04,08:20:39,2022-09-08,2022-09-07
2018536,47145,104160,3,2021-12-15,23:49:57,2021-12-17,2021-12-16
2343298,90573,585643,2,2021-10-06,00:22:50,2021-10-09,2021-10-09
3035049,83183,525001,8,2022-11-23,21:13:31,2022-11-24,2022-11-26
3179518,16918,563129,6,2021-03-24,02:41:10,2021-03-30,2021-03-25
2662779,21837,207786,5,2021-09-14,08:53:58,2021-09-15,2021-09-15
2568538,65890,855258,3,2022-08-06,01:19:33,2022-08-07,2022-08-12
1302303,25664,431743,3,2021-08-31,10:45:26,2021-09-03,2021-09-02
3350714,15048,127693,6,2021-08-02,09:36:01,2021-08-05,2021-08-03
3081262,25152,720550,8,2021-05-05,02:05:59,2021-05-06,2021-05-06
2395635,50468,704884,6,2021-06-08,19:11:36,2021-06-14,2021-06-08
3122469,40157,211118,1,2021-05-19,15:41:54,2021-05-21,2021-05-19
1013684,43533,783212,7,2021-09-23,10:04:02,2021-09-26,2021-09-26
1480711,39291,871552,1,2022-06-16,14:42:12,2022-06-17,2022-06-16
1604886,26814,757349,1,2021-09-28,10:49:53,2021-09-29,2021-09-30
2480111,93125,113405,7,2022-06-23,22:28:47,2022-06-25,2022-06-26
1273907,19478,122118,2,2021-09-29,04:11:08,2021-09-29,2021-10-01
3287882,21428,272421,4,2022-03-17,01:42:46,2022-03-19,2022-03-20
1905022,94926,709403,7,2021-03-08,11:28:45,2021-03-09,2021-03-11
1002909,44022,524774,3,2021-03-21,02:45:28,2021-03-24,2021-03-24
1041250,71248,494234,1,2021-01-29,12:02:17,2021-01-29,2021-01-30
1509767,69728,878860,8,2021-04-16,20:04:02,2021-04-16,2021-04-17
1040019,54508,365377,1,2021-05-28,13:20:10,2021-05-30,2021-05-29
1042823,71125,261970,3,2022-09-06,09:45:30,2022-09-09,2022-09-06
1813528,36604,367222,3,2022-03-23,20:56:56,2022-03-23,2022-03-29
2305691,82477,745212,7,2022-04-24,12:37:20,2022-04-25,2022-04-25
3399349,48811,421120,8,2022-06-30,09:07:58,2022-06-30,2022-07-05
3210643,50598,894093,3,2021-08-29,20:51:37,2021-08-30,2021-08-29
1479956,42621,281449,1,2021-08-16,12:40:14,2021-08-21,2021-08-20
2369757,96700,601587,5,2022-12-15,23:55:02,2022-12-15,2022-12-15
3475308,54476,804360,7,2022-01-02,13:02:57,2022-01-04,2022-01-07
1896085,64367,411781,1,2021-12-05,19:51:24,2021-12-07,2021-12-07
3192450,67539,374527,7,2022-06-24,06:09:18,2022-06-26,2022-06-25
1375188,33526,530902,1,2021-05-04,01:26:11,2021-05-04,2021-05-06
1896826,21308,718832,4,2022-04-22,20:52:54,2022-04-25,2022-04-23
1150429,99572,672051,6,2021-01-28,18:02:57,2021-01-29,2021-01-31
1160454,62828,232924,4,2022-12-24,09:15:43,2022-12-24,2022-12-27
2916554,12965,523340,4,2021-12-11,14:19:09,2021-12-14,2021-12-13
1950675,16906,167600,5,2021-03-31,01:06:03,2021-04-04,2021-04-05
2248841,24032,477287,5,2022-10-07,00:25:41,2022-10-08,2022-10-13
3165126,30932,783623,7,2022-02-17,03:55:12,2022-02-19,2022-02-21
1649036,90483,699669,7,2021-11-02,03:46:06,2021-11-05,2021-11-04
3414616,43833,672051,4,2021-02-15,14:22:06,2021-02-17,2021-02-18
2455293,10986,149362,5,2021-05-04,17:54:41,2021-05-05,2021-05-09
1888154,74583,351044,8,2022-07-29,09:58:26,2022-08-01,2022-07-31
1017000,96096,704564,2,2021-08-14,03:15:44,2021-08-16,2021-08-17
2506158,41394,571447,1,2021-03-23,16:52:41,2021-03-24,2021-03-24
1943344,44865,703380,5,2022-01-02,07:43:32,2022-01-04,2022-01-02
2513773,14769,538719,2,2021-11-04,23:43:39,2021-11-08,2021-11-05
1423346,52680,560500,8,2021-07-11,09:02:21,2021-07-11,2021-07-11
1717827,65524,260562,1,2022-08-18,11:58:38,2022-08-19,2022-08-19
1129149,32592,430111,5,2021-07-23,20:07:35,2021-07-26,2021-07-23
1319253,74893,167627,1,2022-10-06,10:45:05,2022-10-07,2022-10-08
1975620,50468,523759,8,2022-01-05,21:58:36,2022-01-07,2022-01-08
2291250,80294,871552,5,2021-03-15,00:44:37,2021-03-16,2021-03-22
3339049,65435,881772,3,2022-04-29,01:51:12,2022-04-29,2022-04-30
2870267,11785,154612,7,2021-02-04,08:18:06,2021-02-06,2021-02-09
3061668,71715,367199,8,2022-10-29,09:08:24,2022-10-31,2022-10-29
1075349,58367,325255,2,2021-09-24,07:28:18,2021-09-26,2021-09-29
1602594,38826,312564,3,2021-02-23,19:35:26,2021-02-23,2021-02-24
1052442,86476,646288,2,2021-06-16,19:11:36,2021-06-18,2021-06-18
3145093,63946,543103,7,2022-03-06,20:30:03,2022-03-09,2022-03-07
1481318,10282,543614,2,2022-04-24,14:33:12,2022-04-27,2022-04-29
3044944,24681,201741,7,2021-03-20,07:01:58,2021-03-22,2021-03-20
2755638,62812,135032,8,2022-09-21,11:21:46,2022-09-22,2022-09-24
1048167,65121,688728,1,2021-05-21,15:37:05,2021-05-22,2021-05-28
3337320,90283,184324,7,2021-07-17,18:00:21,2021-07-21,2021-07-19
1096511,95087,104836,5,2021-11-06,17:31:05,2021-11-08,2021-11-08
2561289,26779,101853,8,2021-05-31,14:33:30,2021-06-02,2021-05-31
2816942,71792,870072,6,2021-08-25,16:23:43,2021-08-30,2021-08-29
2906183,41815,646860,2,2021-04-08,09:12:41,2021-04-08,2021-04-12
1290474,20067,705237,2,2021-06-22,12:17:35,2021-06-27,2021-06-25
1050519,58188,579382,6,2021-09-27,08:56:52,2021-09-29,2021-10-01
2238805,56259,512465,7,2022-09-04,04:09:39,2022-09-05,2022-09-05
3011305,24526,828906,5,2021-11-04,07:27:51,2021-11-04,2021-11-08
3136566,38022,874457,1,2021-09-08,08:54:13,2021-09-09,2021-09-08
2062240,61635,219029,2,2022-07-17,05:56:20,2022-07-19,2022-07-19
1026806,81171,731112,2,2022-11-24,02:14:23,2022-11-25,2022-11-24
1137086,69199,692591,8,2022-07-18,22:36:49,2022-07-21,2022-07-23
2811088,58188,614776,6,2021-07-17,22:35:09,2021-07-21,2021-07-25
1341731,66325,356637,4,2022-08-09,06:02:41,2022-08-10,2022-08-10
3395585,86944,272602,5,2022-06-12,10:59:08,2022-06-13,2022-06-14
1117901,34812,639325,2,2022-06-29,10:15:31,2022-06-29,2022-06-29
1826789,36849,672051,8,2021-01-29,02:43:15,2021-01-31,2021-01-30
1001975,62612,639325,8,2022-09-02,06:26:34,2022-09-02,2022-09-06
1498555,41148,786946,3,2021-12-18,22:40:29,2021-12-18,2021-12-18
1042463,55577,378489,2,2022-07-10,20:05:55,2022-07-13,2022-07-11
1136201,30438,338862,8,2022-08-31,11:08:21,2022-09-01,2022-09-03
1708800,44094,379652,6,2021-04-09,06:02:17,2021-04-11,2021-04-10
2935808,48811,582147,3,2021-09-28,02:34:09,2021-09-28,2021-09-29
3157103,73413,808255,2,2021-04-05,08:14:31,2021-04-10,2021-04-06
2071528,80425,763289,3,2022-04-25,21:33:53,2022-04-28,2022-04-25
3419932,63045,711264,7,2021-09-23,01:40:39,2021-09-26,2021-09-24
2608920,84484,451058,7,2021-02-13,02:17:06,2021-02-14,2021-02-14
1584908,67554,158573,1,2022-06-08,16:23:23,2022-06-08,2022-06-12
1231602,65199,180829,8,2021-06-06,18:23:37,2021-06-07,2021-06-12
1197997,94505,541361,4,2022-05-05,15:09:28,2022-05-06,2022-05-12
1222752,21466,427573,8,2021-01-05,00:06:48,2021-01-06,2021-01-08
3343006,58655,367199,3,2021-03-27,00:24:44,2021-03-27,2021-04-02
1352065,22567,614810,6,2022-08-20,06:59:54,2022-08-22,2022-08-20
1688661,23760,815527,3,2022-06-30,12:38:02,2022-06-30,2022-07-02
2118495,33189,532337,2,2022-03-06,15:28:38,2022-03-08,2022-03-12
1695189,21387,718832,2,2022-03-23,13:04:58,2022-03-25,2022-03-24
1937378,15393,422012,7,2021-02-20,09:49:39,2021-02-22,2021-02-23
2514692,88323,311043,8,2022-05-09,03:24:52,2022-05-10,2022-05-15
1495357,96395,688744,6,2022-03-29,21:18:35,2022-03-30,2022-03-31
1178408,69676,463236,3,2021-08-03,12:26:41,2021-08-06,2021-08-04
1703035,64612,539702,5,2022-03-07,20:17:36,2022-03-08,2022-03-10
2489131,54713,333753,4,2022-07-26,13:20:35,2022-07-29,2022-07-31
2723848,86627,503174,7,2021-10-03,13:43:27,2021-10-04,2021-10-06
3331868,63354,389246,4,2021-11-17,08:45:15,2021-11-22,2021-11-20
3309295,82247,889410,2,2022-03-27,12:30:35,2022-03-28,2022-04-04
2314344,26726,312819,1,2021-03-11,06:59:08,2021-03-11,2021-03-11
3497271,85053,367087,5,2021-01-15,13:21:01,2021-01-19,2021-01-16
1317453,27037,181096,8,2021-04-15,10:23:36,2021-04-16,2021-04-19
1587671,54697,273840,8,2022-08-27,21:54:42,2022-08-29,2022-08-29
1576222,33583,444230,5,2022-06-10,22:21:19,2022-06-12,2022-06-17
2338863,99403,820610,5,2021-07-05,01:01:41,2021-07-09,2021-07-05
3377854,84564,580871,1,2021-09-11,21:56:39,2021-09-12,2021-09-13
3091776,29849,321725,2,2021-03-06,21:20:56,2021-03-08,2021-03-10
1514051,10296,349906,4,2022-02-03,11:16:25,2022-02-04,2022-02-04
3318422,48811,207786,5,2022-01-03,21:06:21,2022-01-05,2022-01-06
1140277,56790,479576,7,2022-11-22,02:58:29,2022-11-24,2022-11-22
1084100,66924,117281,4,2021-08-12,19:11:55,2021-08-15,2021-08-18
2116435,97212,334923,2,2021-05-09,23:52:27,2021-05-10,2021-05-12
1838965,88664,320773,7,2021-05-16,14:45:05,2021-05-19,2021-05-16
2203278,37231,840529,8,2022-02-15,04:24:49,2022-02-15,2022-02-16
1634220,21540,549793,3,2021-02-28,20:18:49,2021-03-03,2021-03-08
2175120,64288,280960,3,2022-07-25,01:34:47,2022-07-27,2022-07-28
3015139,38116,114030,7,2021-09-11,03:01:27,2021-09-13,2021-09-14
2137156,39306,398714,3,2022-04-26,00:43:42,2022-04-26,2022-04-30
2468309,60439,651198,6,2022-04-14,16:48:15,2022-04-15,2022-04-15
1160378,29642,483612,5,2022-09-18,04:48:15,2022-09-19,2022-09-20
1173308,59761,530639,5,2022-05-10,10:00:52,2022-05-13,2022-05-18
3060601,20581,674137,6,2022-11-04,04:27:08,2022-11-05,2022-11-05
3260613,24526,662544,1,2022-05-03,10:58:54,2022-05-06,2022-05-06
2037327,41790,565616,2,2021-11-21,05:24:01,2021-11-25,2021-11-27
3290317,86234,539702,6,2022-05-16,09:23:52,2022-05-17,2022-05-18
1322669,18172,154612,4,2022-03-27,11:40:35,2022-03-28,2022-03-28
2362194,45975,536496,6,2022-02-04,06:29:44,2022-02-06,2022-02-04
2133151,50370,516428,7,2021-03-20,20:46:21,2021-03-22,2021-03-20
2068592,61803,665740,6,2021-06-16,17:57:30,2021-06-22,2021-06-18
3033726,92346,691345,7,2021-05-22,03:38:57,2021-05-22,2021-05-22
2748646,33132,694770,2,2021-12-16,22:33:56,2021-12-18,2021-12-16
2451223,34154,110341,7,2021-06-13,23:16:44,2021-06-16,2021-06-15
2116159,78202,678587,1,2021-05-07,14:19:48,2021-05-10,2021-05-11
2338413,38079,397827,5,2021-11-02,09:14:08,2021-11-04,2021-11-06
3121127,82328,367199,5,2021-11-03,14:46:16,2021-11-05,2021-11-07
2283588,32712,603186,6,2021-07-05,20:28:09,2021-07-09,2021-07-06
1626812,16876,644841,5,2021-12-18,10:08:44,2021-12-18,2021-12-18
1913956,94792,517985,8,2022-07-20,08:35:39,2022-07-24,2022-07-20
1064458,71938,240557,4,2021-09-25,20:06:49,2021-09-27,2021-09-28
2932628,26737,181873,1,2021-06-22,19:11:30,2021-06-24,2021-06-25
1996704,65451,129527,4,2021-09-12,20:23:47,2021-09-13,2021-09-16
3325633,81555,463236,2,2021-08-22,09:59:21,2021-08-23,2021-08-22
1705210,44366,714608,4,2021-11-19,00:06:43,2021-11-25,2021-11-19
2442533,82509,625293,2,2022-02-06,11:35:45,2022-02-08,2022-02-06
1888348,82706,425445,5,2021-11-27,19:52:35,2021-12-01,2021-11-28
1167356,36347,804720,7,2021-03-29,06:30:44,2021-03-31,2021-03-29
2118950,24214,462495,6,2022-11-23,02:01:38,2022-11-25,2022-11-27
2079932,22440,736036,5,2022-10-08,01:34:14,2022-10-10,2022-10-12
2256363,27103,865781,2,2021-12-11,11:49:48,2021-12-12,2021-12-13
1371140,89729,479676,1,2022-07-05,08:06:57,2022-07-07,2022-07-07
1233068,83999,611120,7,2022-01-25,20:31:55,2022-01-30,2022-01-28
2166294,30929,459678,4,2021-05-02,09:13:40,2021-05-03,2021-05-02
2282055,97321,398008,3,2022-05-03,14:17:53,2022-05-03,2022-05-06
3302733,81083,508783,6,2022-07-21,09:59:45,2022-07-23,2022-07-28
2253379,97119,799592,2,2022-11-09,20:23:21,2022-11-14,2022-11-10
1907689,42716,629566,7,2022-01-31,21:33:32,2022-02-02,2022-02-05
2783775,15327,240160,4,2021-09-12,16:42:13,2021-09-14,2021-09-13
3072136,80064,383952,3,2021-10-22,09:18:25,2021-10-23,2021-10-22
3470379,40166,742577,2,2021-10-26,15:26:10,2021-10-28,2021-11-03
2269704,23993,104160,5,2021-04-28,09:13:58,2021-05-01,2021-05-02
2611787,84484,760210,5,2021-10-28,02:14:38,2021-10-29,2021-11-02
1509672,26800,412206,2,2021-11-17,20:45:34,2021-11-17,2021-11-20
1233884,65654,838183,1,2022-10-12,14:19:10,2022-10-13,2022-10-16
1380774,69077,568112,4,2021-02-27,01:52:52,2021-03-01,2021-03-06
3317047,44642,586880,6,2022-12-16,04:56:27,2022-12-16,2022-12-22
1401698,54330,226231,4,2022-06-17,14:14:20,2022-06-19,2022-06-17
1814539,40960,661808,4,2021-04-16,13:52:07,2021-04-16,2021-04-17
3349347,53395,510483,8,2021-05-12,16:26:22,2021-05-15,2021-05-14
1981017,55960,189575,3,2022-01-10,11:10:05,2022-01-11,2022-01-14
1715214,79221,519018,4,2022-06-07,03:12:35,2022-06-07,2022-06-09
1423636,81118,406801,4,2021-07-28,10:06:43,2021-07-28,2021-08-01
3132511,94930,799899,5,2021-08-28,22:31:09,2021-08-28,2021-08-29
2262638,43267,694770,3,2022-11-30,00:44:28,2022-12-01,2022-12-02
1485447,81680,777894,8,2022-10-30,22:48:17,2022-10-31,2022-11-01
1759753,63261,796959,3,2022-01-05,15:45:50,2022-01-05,2022-01-10
2712766,26377,219029,5,2022-03-28,22:22:48,2022-03-31,2022-03-28
2079488,58434,623626,1,2021-11-12,02:29:24,2021-11-18,2021-11-15
2655209,84606,610681,1,2022-04-06,18:41:44,2022-04-10,2022-04-11
3372786,47558,525001,6,2022-09-11,22:00:34,2022-09-12,2022-09-11
2249333,42242,228475,5,2021-10-12,17:57:38,2021-10-15,2021-10-13
3061492,58841,818184,4,2022-01-01,18:14:56,2022-01-01,2022-01-01
1262085,11226,559628,1,2022-09-20,07:28:53,2022-09-22,2022-09-23
2982660,41666,343167,5,2021-04-12,06:56:19,2021-04-15,2021-04-14
1548768,62865,767483,3,2021-02-25,11:03:28,2021-03-02,2021-02-27
1404771,99233,243414,6,2021-11-08,01:48:29,2021-11-10,2021-11-11
2735480,11011,447036,6,2022-03-07,05:52:17,2022-03-07,2022-03-07
1600099,74640,841960,7,2022-07-23,07:03:05,2022-07-25,2022-07-25
2783313,17889,478683,6,2022-12-26,22:28:27,2022-12-30,2022-12-28
3208364,65340,814700,7,2021-06-10,23:44:09,2021-06-10,2021-06-17
2416360,90089,248550,7,2022-12-22,09:52:09,2022-12-24,2022-12-26
2323499,95312,722302,6,2021-03-23,00:14:22,2021-03-24,2021-03-23
1630309,75850,536496,1,2022-03-23,11:55:11,2022-03-25,2022-03-26
2133665,28953,826645,7,2022-06-28,11:08:52,2022-07-01,2022-07-03
2097443,63623,474402,4,2022-07-09,22:07:01,2022-07-09,2022-07-13
2248779,46032,191197,5,2021-11-23,09:51:41,2021-11-28,2021-11-26
1756158,18235,211118,5,2021-10-06,17:05:28,2021-10-09,2021-10-07
2558287,14186,760923,3,2021-11-13,00:12:43,2021-11-13,2021-11-13
2786320,72582,559628,5,2021-01-15,10:45:34,2021-01-17,2021-01-18
3252855,40789,735964,5,2021-05-29,11:10:16,2021-05-31,2021-05-30
2038393,20441,419948,5,2022-10-28,02:37:16,2022-10-28,2022-11-03
1729970,56597,584363,6,2022-12-10,01:49:59,2022-12-10,2022-12-12
1397821,24413,294802,3,2021-10-02,15:09:30,2021-10-03,2021-10-03
1273979,41525,614776,2,2021-10-09,10:51:06,2021-10-14,2021-10-14
2457866,14308,145978,7,2022-10-11,06:38:30,2022-10-13,2022-10-12
1033768,59535,349811,6,2022-07-26,20:17:02,2022-07-26,2022-07-28
1845480,26236,104160,7,2021-06-07,00:01:22,2021-06-09,2021-06-10
2155939,50568,762859,3,2021-03-02,09:54:10,2021-03-03,2021-03-04
2771190,83964,812835,3,2021-01-22,06:38:54,2021-01-23,2021-01-23
2777768,82279,383339,2,2021-04-04,10:46:36,2021-04-05,2021-04-09
1000401,55158,382419,1,2021-04-09,13:00:39,2021-04-11,2021-04-15
3463293,35237,435147,4,2022-03-22,23:33:04,2022-03-26,2022-03-25
2090962,38013,690819,2,2021-02-21,17:47:06,2021-02-21,2021-02-22
3436448,86458,645181,7,2022-11-07,09:26:08,2022-11-11,2022-11-14
1657763,21751,511091,8,2022-03-25,07:20:25,2022-03-25,2022-04-01
2974649,33092,244297,7,2021-12-09,18:04:02,2021-12-09,2021-12-11
2055996,31265,505415,1,2022-08-15,11:28:50,2022-08-16,2022-08-21
1200624,11812,591105,8,2021-02-12,00:07:43,2021-02-13,2021-02-15
2629886,48680,814700,6,2022-11-27,23:11:37,2022-12-01,2022-11-27
1710877,21162,853813,7,2021-05-07,07:30:45,2021-05-11,2021-05-08
1431434,68889,704884,8,2022-02-02,22:52:09,2022-02-04,2022-02-05
1111450,72261,233758,6,2021-08-23,02:28:05,2021-08-26,2021-08-23
3458419,73525,762821,1,2022-03-02,16:21:26,2022-03-02,2022-03-04
2943665,42998,670260,6,2021-06-03,13:11:47,2021-06-03,2021-06-06
2023221,87180,201795,6,2022-07-28,22:39:15,2022-08-02,2022-07-30
1891206,40010,703380,2,2021-05-20,00:58:46,2021-05-25,2021-05-23
2534181,75444,449141,6,2022-11-28,03:41:40,2022-11-29,2022-11-29
1788151,81140,409141,1,2022-05-15,22:29:38,2022-05-17,2022-05-20
2478539,30228,582147,7,2022-05-28,22:30:07,2022-05-31,2022-05-30
2608592,51675,764749,3,2022-02-22,06:40:41,2022-02-22,2022-02-23
2098882,26715,605816,3,2021-01-20,23:46:47,2021-01-26,2021-01-25
1018151,16574,778906,8,2021-08-19,11:45:52,2021-08-21,2021-08-20
2118071,24511,259661,7,2021-02-19,16:08:24,2021-02-20,2021-02-20
2431631,44146,626762,2,2022-07-18,06:54:04,2022-07-19,2022-07-21
3057369,21678,175057,6,2021-10-16,11:22:02,2021-10-18,2021-10-18
1147094,37899,218578,4,2022-07-20,15:39:49,2022-07-21,2022-07-22
2394390,76970,670260,4,2022-02-24,04:01:25,2022-02-27,2022-02-25
3090963,53011,387883,5,2022-03-18,06:22:09,2022-03-20,2022-03-19
2309761,54712,412750,2,2021-01-21,11:32:32,2021-01-23,2021-01-26
2051554,92152,644700,8,2021-09-17,17:38:13,2021-09-19,2021-09-17
3315404,18686,583741,6,2021-08-30,22:46:17,2021-09-01,2021-08-30
2369744,72940,602041,5,2022-10-09,17:35:43,2022-10-15,2022-10-12
1316202,82956,389873,2,2021-12-08,23:31:42,2021-12-08,2021-12-08
2837055,30824,705644,4,2021-01-15,02:01:27,2021-01-18,2021-01-16
2186167,28278,607351,5,2022-06-04,21:12:44,2022-06-06,2022-06-05
3310409,55367,114745,8,2022-06-20,23:54:19,2022-06-20,2022-06-23
1988282,65226,310412,8,2022-07-28,11:27:17,2022-07-28,2022-07-28
2080589,77437,678353,7,2022-06-27,17:41:51,2022-06-28,2022-06-29
2522605,20083,229360,8,2022-08-15,20:42:11,2022-08-18,2022-08-16
1467037,18235,741982,8,2021-07-25,13:04:31,2021-07-28,2021-07-27
3449503,71274,206759,1,2021-02-23,12:46:03,2021-02-24,2021-02-24
1804119,37872,191197,8,2021-12-30,02:39:15,2021-12-31,2022-01-03
1830514,78963,272421,5,2022-09-24,21:30:44,2022-09-26,2022-09-28
2460833,61481,871084,4,2021-05-23,15:33:16,2021-05-25,2021-05-24
2272999,10567,623854,6,2021-02-14,15:19:42,2021-02-17,2021-02-17
3126295,70489,681444,8,2021-12-14,18:52:27,2021-12-14,2021-12-19
2791731,75560,325255,7,2022-09-15,22:47:26,2022-09-17,2022-09-17
2021130,27983,184536,7,2021-09-09,19:33:43,2021-09-11,2021-09-09
1591733,98103,430111,8,2022-12-02,16:20:09,2022-12-02,2022-12-06
1835567,13158,471445,3,2022-05-22,01:00:22,2022-05-22,2022-05-25
2613803,87384,302187,3,2021-11-28,17:41:27,2021-11-28,2021-11-28
2073541,13591,692443,3,2021-01-29,20:51:35,2021-01-31,2021-01-29
1818786,37305,826645,3,2022-08-01,07:54:00,2022-08-03,2022-08-06
1346100,80691,412206,1,2022-03-18,04:28:40,2022-03-19,2022-03-26
1236959,85790,584343,7,2021-04-01,08:15:18,2021-04-05,2021-04-04
2244173,32168,243414,1,2021-12-13,11:39:34,2021-12-17,2021-12-13
2576567,38739,422012,8,2022-02-19,20:39:01,2022-02-22,2022-02-21
1837268,21804,802706,8,2021-07-23,16:39:29,2021-07-23,2021-07-28
2955777,62723,483791,5,2022-11-16,01:51:17,2022-11-20,2022-11-16
3126800,26650,563520,5,2022-05-16,02:49:07,2022-05-21,2022-05-21
1945547,52757,888396,5,2021-01-11,15:42:15,2021-01-13,2021-01-15
1627561,37971,407579,5,2022-08-23,10:18:59,2022-08-23,2022-08-23
1374494,28886,791313,3,2022-08-14,10:19:56,2022-08-18,2022-08-17
2541625,34507,783623,6,2021-04-29,19:52:59,2021-05-02,2021-04-30
1945813,64288,612593,3,2022-03-02,10:55:42,2022-03-04,2022-03-04
